,Date,Model Name,Parameters,Evaluation Name,Threshold,Result
5847,2012-06-30 00:00:00 - 2012-12-27 00:00:00,K Nearest Neighbors,K Neighbors: 5,Accuracy,Threshold: 0.01,0.740520674
5291,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 50",Accuracy,Threshold: 0.05,0.740490046
3984,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 30, Samples: 100",Accuracy,Threshold: 0.5,0.740398162
5382,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 200",Accuracy,Threshold: 0.1,0.740336907
793,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 20",Precision,Threshold: 0.5,0.74028937
6934,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 200",Precision,Threshold: 0.2,0.740286299
3921,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 5, Samples: 50",Accuracy,Threshold: 0.2,0.740275651
3924,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 5, Samples: 50",Accuracy,Threshold: 0.02,0.740275651
3927,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 5, Samples: 50",Accuracy,Threshold: 0.05,0.740275651
3930,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 5, Samples: 50",Accuracy,Threshold: 0.1,0.740275651
3933,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 5, Samples: 50",Accuracy,Threshold: 0.01,0.740275651
5228,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 200",Accuracy,Threshold: 0.1,0.740275651
4210,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 5, Samples: 500",Accuracy,Threshold: 0.02,0.740214395
4213,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 5, Samples: 500",Accuracy,Threshold: 0.05,0.740214395
4216,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 5, Samples: 500",Accuracy,Threshold: 0.1,0.740214395
4219,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 5, Samples: 500",Accuracy,Threshold: 0.01,0.740214395
4207,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 5, Samples: 500",Accuracy,Threshold: 0.2,0.740183767
5873,2012-06-30 00:00:00 - 2012-12-27 00:00:00,K Nearest Neighbors,K Neighbors: 10,Accuracy,Threshold: 0.3,0.740183767
4729,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 20",Accuracy,Threshold: 0.3,0.740122511
5074,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 100",Accuracy,Threshold: 0.1,0.740061256
1915,2013-06-25 00:00:00 - 2013-12-22 00:00:00,K Nearest Neighbors,K Neighbors: 5,Precision,Threshold: 0.5,0.740051348
4556,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Ada Boosting,"Estimators: 10, Learning Rate: 2.0",Accuracy,Threshold: 0.5,0.740030628
4754,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 5",Accuracy,Threshold: 0.5,0.739969372
3981,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 10, Samples: 500",Accuracy,Threshold: 0.3,0.739877489
6797,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 200",Accuracy,Threshold: 0.3,0.739821251
7384,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Support Vector Machines,C value: 1.2,Accuracy,Threshold: 0.1,0.739821251
7387,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Support Vector Machines,C value: 1.2,Accuracy,Threshold: 0.01,0.739821251
7400,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Support Vector Machines,C value: 1.0,Accuracy,Threshold: 0.02,0.739821251
6582,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 50",Precision,Threshold: 0.2,0.739754098
7410,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Support Vector Machines,C value: 1.0,ROC_AUC,No Threshold,0.739753139
4977,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 200",Accuracy,Threshold: 0.2,0.739724349
5294,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 50",Accuracy,Threshold: 0.1,0.739632466
4603,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 100",Accuracy,Threshold: 0.2,0.739448698
4889,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 50",Accuracy,Threshold: 0.2,0.739203675
4795,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 20",Accuracy,Threshold: 0.3,0.739173047
4669,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 100",Accuracy,Threshold: 0.2,0.739019908
5985,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Bagging,"Estimators: 10, Samples: 50",Precision,Threshold: 0.5,0.738906089
7388,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Support Vector Machines,C value: 1.2,ROC_AUC,No Threshold,0.738901724
4864,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 5",Accuracy,Threshold: 0.5,0.738836141
6096,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Bagging,"Estimators: 30, Samples: 10",Accuracy,Threshold: 0.5,0.738828203
6668,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 20",Accuracy,Threshold: 0.5,0.738828203
6935,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 200",Accuracy,Threshold: 0.2,0.738828203
6095,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Bagging,"Estimators: 30, Samples: 10",Precision,Threshold: 0.5,0.738821138
4625,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 50",Accuracy,Threshold: 0.2,0.738774885
6117,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Bagging,"Estimators: 30, Samples: 500",Precision,Threshold: 0.5,0.73876698
4930,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 5",Accuracy,Threshold: 0.5,0.738621746
6780,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 200",Precision,Threshold: 0.2,0.738508682
7000,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 200",Precision,Threshold: 0.2,0.73814433
7022,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 100",Precision,Threshold: 0.2,0.73814433
859,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 20",Precision,Threshold: 0.5,0.738075944
6684,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 20",ROC_AUC,No Threshold,0.738072714
1,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Bagging,"Estimators: 5, Samples: 50",Precision,Threshold: 0.5,0.738042101
6695,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Precision,Threshold: 0.02,0.738022426
6698,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Precision,Threshold: 0.05,0.738022426
6704,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Precision,Threshold: 0.01,0.738022426
4823,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 200",Accuracy,Threshold: 0.2,0.737856049
5964,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Bagging,"Estimators: 50, Samples: 100",Accuracy,Threshold: 0.5,0.737835154
7242,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 50",Precision,Threshold: 0.2,0.737823834
6692,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Precision,Threshold: 0.2,0.737755102
6701,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Precision,Threshold: 0.1,0.737755102
4047,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 10, Samples: 50",Accuracy,Threshold: 0.3,0.737580398
1321,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 20",Precision,Threshold: 0.5,0.737438192
7003,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 200",Precision,Threshold: 0.02,0.73738414
7006,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 200",Precision,Threshold: 0.05,0.73738414
7009,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 200",Precision,Threshold: 0.1,0.73738414
7012,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 200",Precision,Threshold: 0.01,0.73738414
5257,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 20",Accuracy,Threshold: 0.3,0.737335375
1695,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Decision Trees,Max Depth of Trees: 20,Precision,Threshold: 0.5,0.737327624
6846,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 50",Precision,Threshold: 0.2,0.737003058
6583,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 50",Accuracy,Threshold: 0.2,0.736842105
7088,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 50",Precision,Threshold: 0.2,0.736842105
7091,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 50",Precision,Threshold: 0.02,0.736842105
7094,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 50",Precision,Threshold: 0.05,0.736842105
7097,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 50",Precision,Threshold: 0.1,0.736842105
7100,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 50",Precision,Threshold: 0.01,0.736842105
7176,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 200",Precision,Threshold: 0.2,0.736787565
7745,2013-12-22 00:00:00 - 2014-06-20 00:00:00,K Nearest Neighbors,K Neighbors: 50,Precision,Threshold: 0.5,0.736734694
1893,2013-06-25 00:00:00 - 2013-12-22 00:00:00,K Nearest Neighbors,K Neighbors: 1,Precision,Threshold: 0.5,0.736710423
1896,2013-06-25 00:00:00 - 2013-12-22 00:00:00,K Nearest Neighbors,K Neighbors: 1,Precision,Threshold: 0.2,0.736710423
1899,2013-06-25 00:00:00 - 2013-12-22 00:00:00,K Nearest Neighbors,K Neighbors: 1,Precision,Threshold: 0.02,0.736710423
1902,2013-06-25 00:00:00 - 2013-12-22 00:00:00,K Nearest Neighbors,K Neighbors: 1,Precision,Threshold: 0.05,0.736710423
1905,2013-06-25 00:00:00 - 2013-12-22 00:00:00,K Nearest Neighbors,K Neighbors: 1,Precision,Threshold: 0.1,0.736710423
1908,2013-06-25 00:00:00 - 2013-12-22 00:00:00,K Nearest Neighbors,K Neighbors: 1,Precision,Threshold: 0.01,0.736710423
1912,2013-06-25 00:00:00 - 2013-12-22 00:00:00,K Nearest Neighbors,K Neighbors: 1,Precision,Threshold: 0.3,0.736710423
7330,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 200",Precision,Threshold: 0.2,0.736514523
1189,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 20",Precision,Threshold: 0.5,0.73649567
4845,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 20",Accuracy,Threshold: 0.2,0.736477795
1255,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 20",Precision,Threshold: 0.5,0.736420751
177,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Bagging,"Estimators: 50, Samples: 50",Precision,Threshold: 0.5,0.736367782
89,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Bagging,"Estimators: 50, Samples: 100",Precision,Threshold: 0.5,0.736332254
6686,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 20",Precision,Threshold: 0.3,0.736308316
4292,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Ada Boosting,"Estimators: 100, Learning Rate: 0.5",Accuracy,Threshold: 0.5,0.736171516
4490,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Ada Boosting,"Estimators: 50, Learning Rate: 1.0",Accuracy,Threshold: 0.5,0.735926493
6183,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Bagging,"Estimators: 30, Samples: 50",Precision,Threshold: 0.5,0.735908142
4468,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Ada Boosting,"Estimators: 50, Learning Rate: 0.5",Accuracy,Threshold: 0.5,0.735895865
6696,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Accuracy,Threshold: 0.02,0.735849057
6699,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Accuracy,Threshold: 0.05,0.735849057
6705,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Accuracy,Threshold: 0.01,0.735849057
6781,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 200",Accuracy,Threshold: 0.2,0.735849057
5590,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Decision Trees,Max Depth of Trees: 5,Accuracy,Threshold: 0.5,0.735834609
6752,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 20",Precision,Threshold: 0.3,0.73582996
6956,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 100",Precision,Threshold: 0.2,0.735810114
4446,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Ada Boosting,"Estimators: 200, Learning Rate: 0.5",Accuracy,Threshold: 0.5,0.735742726
4578,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Ada Boosting,"Estimators: 100, Learning Rate: 1.0",Accuracy,Threshold: 0.5,0.735620214
4270,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Ada Boosting,"Estimators: 30, Learning Rate: 0.5",Accuracy,Threshold: 0.5,0.735589587
4314,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Ada Boosting,"Estimators: 200, Learning Rate: 1.0",Accuracy,Threshold: 0.5,0.735589587
4999,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 100",Accuracy,Threshold: 0.2,0.735558959
4512,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Ada Boosting,"Estimators: 10, Learning Rate: 0.5",Accuracy,Threshold: 0.5,0.735436447
243,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Bagging,"Estimators: 30, Samples: 500",Precision,Threshold: 0.5,0.735391459
6180,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Bagging,"Estimators: 5, Samples: 500",Precision,Threshold: 0.3,0.735384615
6978,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 50",Precision,Threshold: 0.2,0.735324408
4650,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 200",Accuracy,Threshold: 0.02,0.73525268
4659,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 200",Accuracy,Threshold: 0.01,0.73525268
4653,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 200",Accuracy,Threshold: 0.05,0.735222052
4656,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 200",Accuracy,Threshold: 0.1,0.735160796
529,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Ada Boosting,"Estimators: 200, Learning Rate: 0.5",Precision,Threshold: 0.5,0.735010848
4647,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 200",Accuracy,Threshold: 0.2,0.734946401
6687,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 20",Accuracy,Threshold: 0.3,0.734856008
6693,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Accuracy,Threshold: 0.2,0.734856008
6702,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Accuracy,Threshold: 0.1,0.734856008
6753,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 20",Accuracy,Threshold: 0.3,0.734856008
6271,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Ada Boosting,"Estimators: 200, Learning Rate: 1.0",Precision,Threshold: 0.5,0.734817814
4006,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 50, Samples: 100",Accuracy,Threshold: 0.5,0.734762634
6205,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Bagging,"Estimators: 50, Samples: 500",Precision,Threshold: 0.5,0.734631148
4738,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Accuracy,Threshold: 0.02,0.734548239
4747,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Accuracy,Threshold: 0.01,0.734548239
4741,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Accuracy,Threshold: 0.05,0.734517611
155,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Bagging,"Estimators: 5, Samples: 10",Precision,Threshold: 0.5,0.73449238
5373,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 200",Accuracy,Threshold: 0.2,0.734486983
6915,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 100",Precision,Threshold: 0.02,0.734486267
6918,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 100",Precision,Threshold: 0.05,0.734486267
6921,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 100",Precision,Threshold: 0.1,0.734486267
6924,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 100",Precision,Threshold: 0.01,0.734486267
331,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Bagging,"Estimators: 50, Samples: 500",Precision,Threshold: 0.5,0.734461473
199,2013-06-25 00:00:00 - 2013-12-22 00:00:00,Bagging,"Estimators: 5, Samples: 100",Precision,Threshold: 0.5,0.734403009
4744,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Accuracy,Threshold: 0.1,0.734333844
5219,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 200",Accuracy,Threshold: 0.2,0.734333844
5285,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 50",Accuracy,Threshold: 0.2,0.734303216
6750,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 20",ROC_AUC,No Threshold,0.734298603
6912,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 100",Precision,Threshold: 0.2,0.734215886
4735,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 50",Accuracy,Threshold: 0.2,0.734150077
6068,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Bagging,"Estimators: 50, Samples: 50",ROC_AUC,No Threshold,0.734072057
5021,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 50",Accuracy,Threshold: 0.2,0.734027565
7308,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 100",Precision,Threshold: 0.2,0.733954451
4958,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 100",Accuracy,Threshold: 0.02,0.733905054
4961,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 100",Accuracy,Threshold: 0.05,0.733905054
4964,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 100",Accuracy,Threshold: 0.1,0.733905054
4967,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 100",Accuracy,Threshold: 0.01,0.733905054
6802,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 20",Precision,Threshold: 0.2,0.733870968
7701,2013-12-22 00:00:00 - 2014-06-20 00:00:00,K Nearest Neighbors,K Neighbors: 100,Precision,Threshold: 0.5,0.733870968
6847,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 50",Accuracy,Threshold: 0.2,0.733862959
7812,2013-12-22 00:00:00 - 2014-06-20 00:00:00,K Nearest Neighbors,K Neighbors: 10,Accuracy,Threshold: 0.5,0.733862959
5744,2012-06-30 00:00:00 - 2012-12-27 00:00:00,K Nearest Neighbors,K Neighbors: 100,Accuracy,Threshold: 0.5,0.733843798
1849,2013-06-25 00:00:00 - 2013-12-22 00:00:00,K Nearest Neighbors,K Neighbors: 20,Precision,Threshold: 0.5,0.733792114
4955,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Random Forests,"Number of Trees: 5, Max Depth of Trees: 100",Accuracy,Threshold: 0.2,0.733782542
5065,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 100",Accuracy,Threshold: 0.2,0.733782542
4075,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 5, Samples: 10",Accuracy,Threshold: 0.2,0.733415008
4078,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 5, Samples: 10",Accuracy,Threshold: 0.02,0.733415008
4081,2012-06-30 00:00:00 - 2012-12-27 00:00:00,Bagging,"Estimators: 5, Samples: 10",Accuracy,Threshold: 0.05,0.733415008
